SerialNumber,ModelName,ProductLine,Weight,WeightClass,SellDate,ReceiveDate,InventoryDays,Cost,Revenue,Profit,ProfitMargin,ROI,RevenueQuartile,StoreID,StoreName,State,City,SaleLocation,Usage
YXQ9UC9LTZ,TH75,TH,75,Medium,2024-05-30,2024-04-11,49.0,467.0,0.0,-467.0,,-100.0,Q1,3,Pioneer Industrial,OH,Franklin,"Franklin, OH",Home
FYJTIIVIYR,SY135,SY,135,Medium,2024-07-10,2024-04-11,90.0,956.0,1213.0,257.0,21.187139323990106,26.88284518828452,Q4,1,Atlas Equipment,CA,Santa Barbara,"Santa Barbara, CA",Home
6I216TOFR6,SCA335,SCA,335,Large,,2024-04-11,,783.0,,,,,,2,Summit Machinery,,,,
ISJ2TZ7LKM,SCA35,SCA,35,Small,,2024-04-11,,822.0,,,,,,6,Titan Tools,,,,
CNFLCIYBO8,SCA16,SCA,16,Small,2024-05-21,2024-04-11,40.0,802.0,1527.9,725.9000000000001,47.5096537731527,90.51122194513717,Q4,2,Summit Machinery,IA,Linn,"Linn, IA",General
VDMYZ24KMU,SY50,SY,50,Medium,2024-07-19,2024-04-11,99.0,322.0,716.5600000000001,394.56000000000006,55.0630791559674,122.53416149068326,Q2,1,Atlas Equipment,CO,Arapahoe,"Arapahoe, CO",Health
YB6EUFXYP7,TH155,TH,155,Large,2024-05-09,2024-04-11,28.0,884.0,1829.0,945.0,51.66757791142701,106.90045248868778,Q4,2,Summit Machinery,WA,Benton,"Benton, WA",Rental
KAUSDL9WID,TH16,TH,16,Small,,2024-04-12,,502.0,,,,,,4,Everest Heavy Duty,,,,
P35CLFCRVU,SY335,SY,335,Large,2024-05-04,2024-04-12,22.0,727.1999999999999,1201.0,473.80000000000007,39.450457951706916,65.15401540154016,Q4,6,Titan Tools,NJ,Middlesex,"Middlesex, NJ",Civil
W9FULWE40R,SCA75,SCA,75,Medium,2024-05-08,2024-04-12,26.0,486.4,843.7,357.30000000000007,42.34917624748134,73.45805921052634,Q2,4,Everest Heavy Duty,TX,Harris,"Harris, TX",Home
A97IANRNKL,SY155,SY,155,Large,2024-06-08,2024-04-12,57.0,524.8000000000001,822.0,297.19999999999993,36.15571776155717,56.63109756097558,Q2,4,Everest Heavy Duty,WA,Benton,"Benton, WA",Civil
A38DXN5U6L,SY75,SY,75,Medium,2024-07-20,2024-04-12,99.0,674.0,0.0,-674.0,,-100.0,Q1,6,Titan Tools,CT,New Haven,"New Haven, CT",Education
4A28WXT7W4,SY135,SY,135,Medium,2024-07-25,2024-04-12,104.0,751.0,965.0,214.0,22.17616580310881,28.495339547270305,Q3,1,Atlas Equipment,AZ,Mohave,"Mohave, AZ",Rental
E1BYWS5FCX,SCA500,SCA,500,Large,2024-05-20,2024-04-12,38.0,848.64,1766.0,917.36,51.94563986409966,108.09766214177978,Q4,4,Everest Heavy Duty,NJ,Union,"Union, NJ",Rental
L5N40S2DYT,SCA235,SCA,235,Large,2024-05-18,2024-04-12,36.0,956.0,1238.0,282.0,22.778675282714055,29.497907949790797,Q4,3,Pioneer Industrial,WA,King,"King, WA",Civil
AAFC11ZXSN,SY135,SY,135,Medium,2024-07-12,2024-04-12,91.0,1051.4,1134.0,82.59999999999991,7.283950617283942,7.85619174434087,Q3,5,Liberty Machines,UT,Salt Lake,"Salt Lake, UT",General
577IR6FKOJ,SCA335,SCA,335,Large,2024-06-13,2024-04-12,62.0,664.8,0.0,-664.8,,-100.0,Q1,3,Pioneer Industrial,MS,Jackson,"Jackson, MS",Civil
K6Z6Q8VMVJ,TH235,TH,235,Large,2024-04-26,2024-04-12,14.0,764.8000000000001,1233.0,468.19999999999993,37.972424979724245,61.218619246861905,Q4,4,Everest Heavy Duty,CT,Fairfield,"Fairfield, CT",Other
XQAOCRZYYJ,TH335,TH,335,Large,,2024-04-12,,884.0,,,,,,6,Titan Tools,,,,
U9PTHTCAYS,TH75,TH,75,Medium,,2024-04-13,,326.0,,,,,,5,Liberty Machines,,,,
8ZQ4HG31LZ,SCA135,SCA,135,Medium,2024-05-24,2024-04-13,41.0,467.0,565.0,98.0,17.345132743362832,20.985010706638114,Q1,2,Summit Machinery,PA,Lehigh,"Lehigh, PA",Home
XXG8MBK5V4,SY155,SY,155,Large,2024-06-05,2024-04-13,53.0,364.8,593.0,228.2,38.4822934232715,62.5548245614035,Q1,4,Everest Heavy Duty,RI,Providence,"Providence, RI",Construction
OYBAI9JQM9,SY335,SY,335,Large,2024-06-06,2024-04-13,54.0,664.8,0.0,-664.8,,-100.0,Q1,2,Summit Machinery,OH,Franklin,"Franklin, OH",Rental
2XCOI9228K,SCA335,SCA,335,Large,2024-06-21,2024-04-13,69.0,664.8,752.0,87.20000000000005,11.59574468085107,13.116726835138396,Q2,1,Atlas Equipment,MA,Middlesex,"Middlesex, MA",Rental
RBN9B80NVV,TH335,TH,335,Large,,2024-04-13,,802.0,,,,,,1,Atlas Equipment,,,,
3RXUNI9QWG,SCA500,SCA,500,Large,,2024-04-13,,751.0,,,,,,1,Atlas Equipment,,,,
MU2QK2DGM0,TH75,TH,75,Medium,,2024-04-13,,820.0,,,,,,3,Pioneer Industrial,,,,
5NUOIJQ8NQ,SCA50,SCA,50,Medium,2024-05-27,2024-04-13,44.0,902.0,1449.8,547.8,37.7845220030349,60.731707317073166,Q4,5,Liberty Machines,TX,El Paso,"El Paso, TX",General
0HHQMZQ0Z2,SY335,SY,335,Large,2024-06-26,2024-04-13,74.0,411.84,564.0,152.16000000000003,26.978723404255323,36.94638694638696,Q1,4,Everest Heavy Duty,WA,Whatcom,"Whatcom, WA",Rental
DJG27V64PZ,SCA335,SCA,335,Large,,2024-04-13,,358.0,,,,,,3,Pioneer Industrial,,,,
X6HTZB7OLF,SY50,SY,50,Medium,,2024-04-13,,884.0,,,,,,1,Atlas Equipment,,,,
P3XAHMND1S,SY155,SY,155,Large,2024-07-06,2024-04-13,84.0,802.0,1031.0,229.0,22.21144519883608,28.553615960099748,Q3,2,Summit Machinery,UT,Salt Lake,"Salt Lake, UT",Construction
KDXIQETBH9,SCA35,SCA,35,Small,2024-07-14,2024-04-13,92.0,783.0,2009.41,1226.41,61.033338144032335,156.62962962962962,Q4,2,Summit Machinery,IN,Marion,"Marion, IN",Civil
M8PYU084JA,SY500,SY,500,Large,2024-07-06,2024-04-13,84.0,698.112,1152.0,453.88800000000003,39.4,65.01650165016503,Q3,4,Everest Heavy Duty,WA,Whatcom,"Whatcom, WA",Other
YJHS9EDWZK,SCA35,SCA,35,Small,2024-06-29,2024-04-14,76.0,820.0,1159.4,339.4000000000001,29.273762290840093,41.39024390243903,Q3,2,Summit Machinery,MA,Middlesex,"Middlesex, MA",General
7VM7UOJC6U,SY75,SY,75,Medium,2024-06-27,2024-04-14,74.0,502.0,695.2,193.20000000000005,27.79056386651324,38.48605577689244,Q2,1,Atlas Equipment,NJ,Union,"Union, NJ",Education
7KI87409WL,SY135,SY,135,Medium,2024-06-18,2024-04-14,65.0,364.8,596.0,231.2,38.79194630872483,63.37719298245613,Q1,4,Everest Heavy Duty,TX,El Paso,"El Paso, TX",Home
MTLLAIBT0S,SY155,SY,155,Large,2024-06-09,2024-04-14,56.0,783.0,0.0,-783.0,,-100.0,Q1,5,Liberty Machines,UT,Utah,"Utah, UT",General
4ZEESSWE4S,SCA335,SCA,335,Large,,2024-04-14,,656.0,,,,,,6,Titan Tools,,,,
5DPCG3VHTV,SCA335,SCA,335,Large,,2024-04-14,,794.0,,,,,,4,Everest Heavy Duty,,,,
0BACDVMAZ0,SY135,SY,135,Medium,2024-06-22,2024-04-14,69.0,902.0,993.0,91.0,9.164149043303121,10.08869179600887,Q3,1,Atlas Equipment,IN,Lake,"Lake, IN",Home
MVD3WA2V2Z,SCA16,SCA,16,Small,2024-06-17,2024-04-14,64.0,358.0,519.2,161.20000000000005,31.04776579352851,45.02793296089387,Q1,2,Summit Machinery,MN,Hennepin,"Hennepin, MN",Transportation
ATSLV0PNIU,SCA335,SCA,335,Large,,2024-04-15,,783.0,,,,,,2,Summit Machinery,,,,
W4I91T2VAI,TH75,TH,75,Medium,2024-05-15,2024-04-15,30.0,751.0,1373.9,622.9000000000001,45.338088652740375,82.94274300932092,Q4,3,Pioneer Industrial,AL,Jefferson,"Jefferson, AL",General
84P1MYSG4H,TH155,TH,155,Large,2024-05-09,2024-04-15,24.0,820.0,1010.0,190.0,18.81188118811881,23.170731707317074,Q3,6,Titan Tools,TX,Harris,"Harris, TX",Civil
FYN01LEKV6,SY155,SY,155,Large,2024-06-24,2024-04-15,70.0,401.6,614.0,212.39999999999998,34.5928338762215,52.88844621513943,Q1,4,Everest Heavy Duty,WA,Pierce,"Pierce, WA",Home
RTLW9XXCQC,SY235,SY,235,Large,,2024-04-15,,429.0,,,,,,6,Titan Tools,,,,
Z08TDKZT0F,SCA35,SCA,35,Small,2024-06-06,2024-04-15,52.0,884.0,2022.9,1138.9,56.30036086806071,128.83484162895928,Q4,5,Liberty Machines,CT,Fairfield,"Fairfield, CT",General
9WUBO17P2C,SY135,SY,135,Medium,2024-07-11,2024-04-15,87.0,884.0,1766.0,882.0,49.943374858437146,99.77375565610859,Q4,2,Summit Machinery,MO,Jackson,"Jackson, MO",Health
02PQLJBXVZ,TH155,TH,155,Large,,2024-04-16,,608.0,,,,,,6,Titan Tools,,,,
X40CETIIMQ,SY35,SY,35,Small,2024-05-08,2024-04-16,22.0,535.0,764.5000000000001,229.5000000000001,30.019620667102693,42.89719626168226,Q2,3,Pioneer Industrial,MO,Jackson,"Jackson, MO",General
DYXMNJXL2M,TH135,TH,135,Medium,2024-05-14,2024-04-16,28.0,322.0,413.0,91.0,22.033898305084744,28.26086956521739,Q1,3,Pioneer Industrial,CA,Kern,"Kern, CA",Education
R6Z7TRVVJ8,SY335,SY,335,Large,2024-06-24,2024-04-16,69.0,986.4,1073.0,86.60000000000002,8.070829450139797,8.779399837794001,Q3,2,Summit Machinery,FL,Orange,"Orange, FL",Civil
VS88PWM6UG,SY155,SY,155,Large,,2024-04-16,,502.0,,,,,,2,Summit Machinery,,,,
NJY38BOYKL,SCA50,SCA,50,Medium,2024-04-27,2024-04-16,11.0,608.0,862.4000000000001,254.4000000000001,29.499072356215223,41.84210526315791,Q3,5,Liberty Machines,NE,Douglas,"Douglas, NE",General
EN2IMVG74N,SCA135,SCA,135,Medium,2024-06-20,2024-04-16,65.0,322.0,422.0,100.0,23.696682464454977,31.05590062111801,Q1,2,Summit Machinery,KS,Johnson,"Johnson, KS",Other
BFHTGZM4AA,SCA155,SCA,155,Large,,2024-04-16,,820.0,,,,,,4,Everest Heavy Duty,,,,
P6F9G6NZ2N,TH75,TH,75,Medium,,2024-04-16,,884.0,,,,,,6,Titan Tools,,,,
V1Y5GGH7MV,SY50,SY,50,Medium,2024-07-08,2024-04-17,82.0,456.0,1002.17,546.17,54.49873773910614,119.77412280701753,Q3,1,Atlas Equipment,MO,Jackson,"Jackson, MO",Health
O67K3UOPSZ,SCA75,SCA,75,Medium,2024-05-05,2024-04-17,18.0,322.0,440.0000000000001,118.00000000000011,26.818181818181834,36.64596273291929,Q1,3,Pioneer Industrial,OH,Franklin,"Franklin, OH",Education
05UFHTAHZ1,SY235,SY,235,Large,2024-06-16,2024-04-17,60.0,456.0,596.0,140.0,23.48993288590604,30.701754385964914,Q1,5,Liberty Machines,SC,Charleston,"Charleston, SC",Rental
EKT1UO7Q1N,SY16,SY,16,Small,2024-07-17,2024-04-17,91.0,401.6,1086.67,685.07,63.043058150128374,170.5851593625498,Q3,4,Everest Heavy Duty,WI,Waukesha,"Waukesha, WI",Civil
9BCTF2R49Z,TH500,TH,500,Large,2024-07-25,2024-04-17,99.0,1376.64,1188.0,-188.6400000000001,-15.878787878787886,-13.702928870292894,Q4,2,Summit Machinery,NM,Bernalillo,"Bernalillo, NM",General
NTMENV4QJ2,SCA335,SCA,335,Large,2024-06-21,2024-04-17,65.0,514.8,541.0,26.200000000000045,4.842883548983372,5.089355089355099,Q1,1,Atlas Equipment,VA,Norfolk,"Norfolk, VA",General
AVTX25T8EX,SY75,SY,75,Medium,2024-05-02,2024-04-17,15.0,822.0,1170.4,348.4000000000001,29.767600820232403,42.384428223844296,Q3,2,Summit Machinery,OR,Multnomah,"Multnomah, OR",Home
0I487W6VCQ,SCA50,SCA,50,Medium,2024-07-20,2024-04-17,94.0,286.4,794.3000000000001,507.9000000000001,63.943094548659204,177.3393854748604,Q2,4,Everest Heavy Duty,UT,Salt Lake,"Salt Lake, UT",Rental
U00HG2QPFH,SY235,SY,235,Large,,2024-04-18,,956.0,,,,,,6,Titan Tools,,,,
VLGX2VROCV,SY50,SY,50,Medium,2024-06-09,2024-04-18,52.0,802.0,1377.2,575.2,41.765901829799596,71.7206982543641,Q4,2,Summit Machinery,WI,Waukesha,"Waukesha, WI",Education
GIGCZ1SPLN,SY235,SY,235,Large,2024-05-03,2024-04-18,15.0,751.0,1213.0,462.0,38.0873866446826,61.51797603195739,Q4,1,Atlas Equipment,MO,St. Louis,"St. Louis, MO",Civil
7CY6XOZE5U,SCA50,SCA,50,Medium,2024-06-05,2024-04-18,48.0,358.0,491.7,133.7,27.191376855806382,37.34636871508379,Q1,6,Titan Tools,OK,Tulsa,"Tulsa, OK",Other
9IKCKAY8A8,SCA335,SCA,335,Large,2024-05-31,2024-04-18,43.0,560.4,570.0,9.600000000000023,1.6842105263157936,1.713062098501075,Q1,1,Atlas Equipment,TN,Shelby,"Shelby, TN",General
P0U4SZXEB1,SY235,SY,235,Large,2024-06-26,2024-04-18,69.0,554.0,0.0,-554.0,,-100.0,Q1,3,Pioneer Industrial,WY,Laramie,"Laramie, WY",Rental
R20O152KEL,SY50,SY,50,Medium,2024-06-30,2024-04-18,73.0,502.0,695.2,193.20000000000005,27.79056386651324,38.48605577689244,Q2,1,Atlas Equipment,WY,Laramie,"Laramie, WY",Home
PME12K8JZY,TH335,TH,335,Large,,2024-04-18,,956.0,,,,,,1,Atlas Equipment,,,,
JOHS1ZTOVJ,SY155,SY,155,Large,2024-05-02,2024-04-18,14.0,358.0,441.0,83.0,18.820861678004537,23.18435754189944,Q1,2,Summit Machinery,MO,Jackson,"Jackson, MO",General
2MYTS6YP3T,TH135,TH,135,Medium,2024-07-07,2024-04-18,80.0,608.0,800.0,192.0,24.0,31.57894736842105,Q2,1,Atlas Equipment,CT,Hartford,"Hartford, CT",Civil
8TLQWA81CV,SCA335,SCA,335,Large,2024-06-13,2024-04-18,56.0,481.92,637.0,155.07999999999998,24.345368916797486,32.17961487383798,Q2,4,Everest Heavy Duty,PA,Philadelphia,"Philadelphia, PA",Home
OMZPFFUHP1,SCA16,SCA,16,Small,,2024-04-18,,884.0,,,,,,6,Titan Tools,,,,
GVD5MSXKJ3,SCA500,SCA,500,Large,,2024-04-18,,429.0,,,,,,2,Summit Machinery,,,,
FCUYAJBR54,SCA500,SCA,500,Large,2024-06-20,2024-04-18,63.0,720.96,1205.0,484.03999999999996,40.16929460580913,67.13826009764757,Q4,4,Everest Heavy Duty,KY,Jefferson,"Jefferson, KY",Civil
A74IMVJJ94,TH235,TH,235,Large,,2024-04-18,,902.0,,,,,,5,Liberty Machines,,,,
JDW8KJUVM9,TH16,TH,16,Small,,2024-04-18,,326.0,,,,,,2,Summit Machinery,,,,
3K6VWPQ52U,SY50,SY,50,Medium,2024-06-03,2024-04-18,46.0,822.0,1131.9,309.9000000000001,27.37874370527432,37.70072992700731,Q3,5,Liberty Machines,OH,Cuyahoga,"Cuyahoga, OH",Rental
BZWOP9GHW6,TH155,TH,155,Large,,2024-04-18,,802.0,,,,,,2,Summit Machinery,,,,
5HM0ZZWF0J,TH16,TH,16,Small,2024-06-17,2024-04-18,60.0,429.0,595.1,166.10000000000002,27.91127541589649,38.71794871794872,Q1,3,Pioneer Industrial,NV,Washoe,"Washoe, NV",Civil
EJP4SVODCS,TH155,TH,155,Large,2024-06-09,2024-04-19,51.0,608.0,789.0,181.0,22.9404309252218,29.769736842105267,Q2,2,Summit Machinery,UT,Utah,"Utah, UT",Home
KO191S9LTW,SY35,SY,35,Small,2024-06-15,2024-04-19,57.0,535.0,715.0000000000001,180.0000000000001,25.174825174825187,33.64485981308413,Q2,1,Atlas Equipment,NJ,Essex,"Essex, NJ",Civil
7MWZM6M66K,SY335,SY,335,Large,,2024-04-19,,326.0,,,,,,5,Liberty Machines,,,,
A4ZC0UXGM5,TH135,TH,135,Medium,,2024-04-19,,674.0,,,,,,5,Liberty Machines,,,,
PT11QYX2GH,SY500,SY,500,Large,2024-06-27,2024-04-19,69.0,787.1999999999999,841.0,53.80000000000007,6.397146254458985,6.834349593495944,Q2,2,Summit Machinery,SC,Charleston,"Charleston, SC",Health
ONAW98B2XE,SCA16,SCA,16,Small,2024-07-25,2024-04-19,97.0,326.0,1059.63,733.6300000000001,69.23454413332955,225.0398773006135,Q3,2,Summit Machinery,MA,Middlesex,"Middlesex, MA",Civil
2DF4SUYF3D,SY155,SY,155,Large,2024-07-21,2024-04-19,93.0,764.8000000000001,1231.0,466.19999999999993,37.871649065800156,60.95711297071128,Q4,4,Everest Heavy Duty,NH,Hillsborough,"Hillsborough, NH",General
TEUIHT8O8R,SCA35,SCA,35,Small,,2024-04-19,,554.0,,,,,,4,Everest Heavy Duty,,,,
IOQRCOP0CH,SCA50,SCA,50,Medium,2024-05-16,2024-04-19,27.0,358.0,510.4,152.39999999999998,29.858934169278996,42.56983240223463,Q1,6,Titan Tools,HI,Honolulu,"Honolulu, HI",General
NBFP26YZII,SCA16,SCA,16,Small,2024-07-03,2024-04-19,75.0,401.6,1037.66,636.0600000000001,61.297534838000885,158.38147410358567,Q3,4,Everest Heavy Duty,NY,Onondaga,"Onondaga, NY",General
5VIALN66XX,SY235,SY,235,Large,2024-05-03,2024-04-19,14.0,343.2,517.0,173.8,33.61702127659575,50.64102564102565,Q1,4,Everest Heavy Duty,GA,Fulton,"Fulton, GA",Rental
XU0L70VSD0,TH50,TH,50,Medium,,2024-04-20,,674.0,,,,,,3,Pioneer Industrial,,,,
XQTLV74WRJ,SCA335,SCA,335,Large,2024-06-19,2024-04-20,60.0,984.0,1078.0,94.0,8.719851576994433,9.552845528455284,Q3,1,Atlas Equipment,VA,Fairfax,"Fairfax, VA",Other
TXUQTCLB0W,SY50,SY,50,Medium,2024-06-07,2024-04-20,48.0,322.0,457.6,135.60000000000002,29.632867132867137,42.11180124223603,Q1,2,Summit Machinery,NC,New Hanover,"New Hanover, NC",General
4T22LH9P7D,SCA50,SCA,50,Medium,2024-06-10,2024-04-20,51.0,322.0,448.8,126.80000000000001,28.25311942959002,39.37888198757764,Q1,3,Pioneer Industrial,WY,Natrona,"Natrona, WY",Home
MPL5ROTQ4A,TH155,TH,155,Large,,2024-04-20,,456.0,,,,,,4,Everest Heavy Duty,,,,
77JSVML7E3,SY16,SY,16,Small,2024-05-11,2024-04-21,20.0,502.0,678.7,176.70000000000005,26.03506703992928,35.199203187251,Q2,2,Summit Machinery,WA,King,"King, WA",General
OZ4F9JL99M,SY335,SY,335,Large,,2024-04-21,,902.0,,,,,,3,Pioneer Industrial,,,,
0YW1J39J5N,SY50,SY,50,Medium,2024-06-13,2024-04-21,53.0,502.0,701.8000000000001,199.80000000000007,28.469649472784276,39.80079681274902,Q2,1,Atlas Equipment,WV,Kanawha,"Kanawha, WV",Civil
JETIK4MF61,SY16,SY,16,Small,2024-05-29,2024-04-21,38.0,902.0,0.0,-902.0,,-100.0,Q1,3,Pioneer Industrial,OH,Summit,"Summit, OH",Other
ZRXCGAMOFB,SCA155,SCA,155,Large,,2024-04-21,,606.0,,,,,,2,Summit Machinery,,,,
KQ2XAUTR4Z,SY335,SY,335,Large,,2024-04-21,,358.0,,,,,,2,Summit Machinery,,,,
TN74ZIIIRU,SY500,SY,500,Large,2024-07-05,2024-04-21,75.0,656.6399999999999,599.0,-57.63999999999987,-9.6227045075125,-8.778021442495108,Q1,2,Summit Machinery,PA,Philadelphia,"Philadelphia, PA",Construction
N63W83LMDC,SY75,SY,75,Medium,2024-06-30,2024-04-21,70.0,539.2,1213.3,674.0999999999999,55.55921865985328,125.01854599406525,Q4,4,Everest Heavy Duty,OH,Summit,"Summit, OH",Home
UDQ9SP3K3R,TH35,TH,35,Small,,2024-04-21,,326.0,,,,,,5,Liberty Machines,,,,
H8XMBX4BDU,SCA35,SCA,35,Small,2024-07-21,2024-04-22,90.0,604.0,1590.29,986.29,62.019505876286715,163.29304635761588,Q4,2,Summit Machinery,GA,Fulton,"Fulton, GA",General
UB1332Z1VW,TH75,TH,75,Medium,2024-06-20,2024-04-22,59.0,902.0,0.0,-902.0,,-100.0,Q1,6,Titan Tools,OH,Franklin,"Franklin, OH",General
FDE3Q7CKIT,SY50,SY,50,Medium,2024-07-01,2024-04-22,70.0,373.6,1157.65,784.0500000000001,67.72772426899321,209.8634903640257,Q3,4,Everest Heavy Duty,CA,Kern,"Kern, CA",Transportation
QKWVANQ9NB,SCA155,SCA,155,Large,2024-06-18,2024-04-22,57.0,751.0,1324.0,573.0,43.27794561933535,76.2982689747004,Q4,2,Summit Machinery,TX,Harris,"Harris, TX",General
0GPYC5DKC0,SY75,SY,75,Medium,2024-05-21,2024-04-22,29.0,326.0,742.5000000000001,416.5000000000001,56.0942760942761,127.76073619631904,Q2,2,Summit Machinery,NJ,Essex,"Essex, NJ",Civil
51FTYVFAXU,SY50,SY,50,Medium,2024-05-11,2024-04-22,19.0,554.0,910.8000000000001,356.80000000000007,39.17435221783048,64.40433212996392,Q3,2,Summit Machinery,UT,Salt Lake,"Salt Lake, UT",Home
KEV25DB7UN,SY35,SY,35,Small,2024-04-23,2024-04-22,1.0,428.0,716.1,288.1,40.231811199553135,67.31308411214954,Q2,4,Everest Heavy Duty,IL,Cook,"Cook, IL",Construction
MGIEBT2WA6,TH135,TH,135,Medium,2024-05-11,2024-04-22,19.0,641.6,0.0,-641.6,,-100.0,Q1,4,Everest Heavy Duty,FL,Palm Beach,"Palm Beach, FL",Education
VWMHL4LLR6,SY135,SY,135,Medium,2024-04-26,2024-04-23,3.0,554.0,0.0,-554.0,,-100.0,Q1,5,Liberty Machines,OH,Cuyahoga,"Cuyahoga, OH",Home
2ABVUHTVBH,SY16,SY,16,Small,2024-06-09,2024-04-23,47.0,467.0,0.0,-467.0,,-100.0,Q1,6,Titan Tools,UT,Salt Lake,"Salt Lake, UT",Civil
4FJ0UUADIS,SY235,SY,235,Large,,2024-04-23,,656.0,,,,,,4,Everest Heavy Duty,,,,
WLKNJUQW4X,TH35,TH,35,Small,,2024-04-23,,902.0,,,,,,5,Liberty Machines,,,,
2Y4M0BD2V2,TH155,TH,155,Large,,2024-04-23,,554.0,,,,,,6,Titan Tools,,,,
2C9Z1IRDFO,SCA16,SCA,16,Small,2024-07-04,2024-04-23,72.0,286.4,767.2600000000001,480.8600000000001,62.672366603237506,167.89804469273747,Q2,4,Everest Heavy Duty,ME,Cumberland,"Cumberland, ME",Construction
CRFV8BAR55,SCA335,SCA,335,Large,,2024-04-23,,783.0,,,,,,6,Titan Tools,,,,
V6H32RZF9I,SY50,SY,50,Medium,,2024-04-23,,456.0,,,,,,4,Everest Heavy Duty,,,,
FO6BMTPUO3,TH235,TH,235,Large,2024-05-04,2024-04-23,11.0,764.8000000000001,1175.0,410.19999999999993,34.91063829787234,53.634937238493706,Q3,4,Everest Heavy Duty,AL,Jefferson,"Jefferson, AL",Construction
LCAN1U60NA,TH75,TH,75,Medium,,2024-04-24,,608.0,,,,,,5,Liberty Machines,,,,
1YPJH1ZF7W,SY155,SY,155,Large,2024-07-16,2024-04-24,83.0,764.8000000000001,1261.0,496.19999999999993,39.34972244250594,64.87970711297069,Q4,4,Everest Heavy Duty,CT,New Haven,"New Haven, CT",Home
QD4G8P4AAB,SCA335,SCA,335,Large,2024-05-10,2024-04-24,16.0,664.8,930.0,265.20000000000005,28.51612903225807,39.89169675090254,Q3,3,Pioneer Industrial,LA,Jefferson,"Jefferson, LA",Other
U908IEXJ8F,SY50,SY,50,Medium,2024-07-08,2024-04-24,75.0,251.0,552.63,301.63,54.580822611874126,120.17131474103586,Q1,1,Atlas Equipment,NY,Bronx,"Bronx, NY",Other
JSI79BR9P1,SY50,SY,50,Medium,,2024-04-24,,604.0,,,,,,6,Titan Tools,,,,
2SDIC29KSK,SCA135,SCA,135,Medium,,2024-04-24,,251.0,,,,,,2,Summit Machinery,,,,
Q3BCIT04V3,SCA16,SCA,16,Small,2024-07-05,2024-04-24,72.0,364.8,966.6800000000001,601.8800000000001,62.2625894815244,164.98903508771932,Q3,4,Everest Heavy Duty,ME,Cumberland,"Cumberland, ME",Home
10U8UL7Q5P,SY155,SY,155,Large,2024-07-13,2024-04-24,80.0,802.0,1562.4,760.4000000000001,48.66871479774706,94.81296758104739,Q4,3,Pioneer Industrial,CA,San Francisco,"San Francisco, CA",Home
UAZB06YK53,SY235,SY,235,Large,2024-06-29,2024-04-24,66.0,635.2,1622.0,986.8,60.838471023427864,155.35264483627202,Q4,4,Everest Heavy Duty,WA,King,"King, WA",Civil
J1N32YK4UY,SCA135,SCA,135,Medium,2024-05-30,2024-04-24,36.0,674.0,1004.0,330.0,32.86852589641434,48.96142433234421,Q3,3,Pioneer Industrial,FL,Orange,"Orange, FL",Education
6ORSC4V3PG,SCA335,SCA,335,Large,,2024-04-25,,794.0,,,,,,1,Atlas Equipment,,,,
DY2REBBHZC,SCA155,SCA,155,Large,2024-07-05,2024-04-25,71.0,822.0,1074.0,252.0,23.463687150837988,30.656934306569344,Q3,2,Summit Machinery,MO,Jackson,"Jackson, MO",Other
Y6UK3JCFDW,TH75,TH,75,Medium,2024-05-09,2024-04-25,14.0,358.0,485.1,127.10000000000002,26.200783343640488,35.50279329608939,Q1,1,Atlas Equipment,OH,Cuyahoga,"Cuyahoga, OH",General
HTKDP303MF,SCA335,SCA,335,Large,,2024-04-25,,794.0,,,,,,6,Titan Tools,,,,
GWAQ6QDJ8Z,TH155,TH,155,Large,2024-05-29,2024-04-25,34.0,608.0,782.0,174.0,22.25063938618926,28.618421052631575,Q2,2,Summit Machinery,MN,Hennepin,"Hennepin, MN",General
N7WF8I0IJP,SY35,SY,35,Small,2024-07-07,2024-04-25,73.0,428.0,1196.52,768.52,64.22959917092903,179.56074766355138,Q4,4,Everest Heavy Duty,OH,Cuyahoga,"Cuyahoga, OH",Rental
8YBK5KAD1O,SY135,SY,135,Medium,,2024-04-25,,902.0,,,,,,5,Liberty Machines,,,,
C6R2CJ57I2,SY235,SY,235,Large,2024-07-09,2024-04-25,75.0,674.0,959.0,285.0,29.718456725756,42.28486646884273,Q3,2,Summit Machinery,MO,Jackson,"Jackson, MO",Rental
7DFV0L67NI,TH75,TH,75,Medium,,2024-04-25,,251.0,,,,,,3,Pioneer Industrial,,,,
DULPNVJ84U,SCA16,SCA,16,Small,2024-06-28,2024-04-26,63.0,502.0,678.7,176.70000000000005,26.03506703992928,35.199203187251,Q2,6,Titan Tools,NY,Onondaga,"Onondaga, NY",General
2K8LYYTGU8,SY50,SY,50,Medium,2024-05-10,2024-04-26,14.0,286.4,495.0000000000001,208.60000000000014,42.14141414141416,72.83519553072631,Q1,4,Everest Heavy Duty,MI,Washtenaw,"Washtenaw, MI",Home
5G0OLN8LNQ,SY335,SY,335,Large,2024-05-02,2024-04-26,6.0,1147.2,1236.0,88.79999999999995,7.1844660194174725,7.740585774058573,Q4,6,Titan Tools,CT,New Haven,"New Haven, CT",Education
BFBAMSB7S7,SY35,SY,35,Small,2024-05-22,2024-04-26,26.0,554.0,856.9000000000001,302.9000000000001,35.348348698798,54.67509025270759,Q2,2,Summit Machinery,MI,Wayne,"Wayne, MI",Civil
